#{"t_start": 1519520023.233818, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
400.0,548,10718.36114
400.0,401,10719.98201
600.0,672,10722.654468
400.0,465,10724.406412
200.0,400,10726.186936
600.0,465,10727.977899
400.0,419,10729.608504
400.0,608,10732.114334
400.0,401,10733.720379
600.0,662,10736.369318
400.0,472,10738.334224
600.0,600,10740.639117
400.0,469,10742.605123
400.0,550,10744.810962
400.0,604,10747.284532
200.0,337,10748.684584
800.0,731,10751.47156
400.0,545,10753.603173
400.0,469,10755.548423
400.0,533,10757.659797
600.0,600,10760.157924
400.0,475,10761.92516
400.0,468,10763.860982
400.0,472,10765.800968
600.0,539,10767.952348
400.0,403,10769.527803
600.0,478,10771.321675
400.0,472,10773.26645
400.0,399,10774.820221
200.0,529,10776.958815
800.0,536,10779.073895
400.0,467,10781.013323
800.0,671,10783.66493
400.0,467,10785.59186
600.0,595,10787.847837
600.0,528,10790.004843
400.0,525,10792.078998
800.0,600,10794.536287
400.0,528,10796.634515
400.0,411,10798.232028
800.0,672,10800.876323
400.0,460,10802.780512
400.0,530,10804.879602
800.0,799,10808.155452
400.0,402,10809.750126
400.0,397,10811.325459
400.0,605,10813.861333
600.0,527,10815.945824
400.0,468,10817.892131
200.0,403,10819.485817
400.0,474,10821.254535
400.0,465,10823.205715
400.0,464,10824.949825
400.0,591,10827.409612
400.0,596,10829.882429
600.0,678,10832.543563
400.0,398,10834.129921
200.0,474,10836.080256
400.0,479,10837.888491
400.0,543,10840.005414
400.0,593,10842.450421
400.0,468,10844.392437
600.0,549,10846.554936
600.0,602,10848.849981
400.0,478,10850.892186
600.0,604,10853.394665
400.0,478,10855.181772
400.0,524,10857.263678
400.0,425,10859.110119
400.0,463,10860.864546
600.0,535,10863.013447
600.0,605,10865.524717
200.0,475,10869.307112
400.0,401,10871.937415
600.0,670,10874.582945
600.0,480,10876.544199
400.0,666,10879.230848
800.0,732,10882.052778
800.0,538,10884.349635
200.0,405,10885.926634
400.0,405,10887.514341
400.0,694,10890.217663
800.0,666,10892.842741
200.0,345,10894.286398
200.0,336,10895.507859
400.0,660,10898.304417
200.0,474,10900.060879
400.0,419,10901.701967
400.0,686,10904.571589
400.0,538,10906.691401
800.0,542,10908.90824
400.0,401,10910.492596
600.0,544,10912.614259
800.0,612,10915.148256
600.0,603,10917.619526
600.0,525,10919.733033
600.0,663,10922.368785
400.0,401,10923.939378
200.0,397,10925.586874
400.0,403,10927.162254
400.0,404,10928.757914
600.0,599,10931.229803
400.0,524,10933.304684
400.0,464,10935.041838
600.0,727,10938.025318
800.0,540,10940.198713
200.0,529,10942.34388
400.0,538,10944.455228
400.0,399,10946.030543
1000.0,540,10948.349691
400.0,399,10949.950516
1000.0,666,10952.576922
600.0,461,10954.305147
800.0,529,10956.434997
400.0,597,10958.885592
400.0,527,10960.961938
400.0,402,10962.59016
200.0,407,10964.180968
400.0,535,10966.283315
400.0,479,10968.294441
800.0,543,10970.445354
600.0,602,10972.968058
200.0,407,10974.570451
600.0,666,10977.194104
600.0,527,10979.315447
400.0,400,10980.89484
600.0,473,10982.838623
400.0,527,10984.923344
400.0,534,10987.025937
800.0,675,10989.717284
400.0,535,10991.853753
600.0,535,10993.990857
800.0,733,10996.973361
1000.0,595,10999.438304
600.0,470,11001.195714
600.0,537,11003.332505
400.0,403,11004.910307
400.0,532,11007.196769
600.0,465,11008.931002
400.0,472,11010.866225
600.0,552,11013.007395
400.0,403,11014.585348
200.0,332,11015.978534
400.0,403,11017.562609
400.0,595,11019.816669
600.0,599,11022.281849
400.0,535,11024.419686
600.0,535,11026.529286
400.0,535,11028.657039
800.0,655,11031.291075
600.0,530,11033.392392
800.0,486,11035.378832
600.0,603,11037.874368
600.0,531,11040.059918
400.0,425,11041.694963
400.0,540,11043.834535
400.0,664,11046.459416
400.0,400,11048.021336
600.0,474,11050.002518
400.0,539,11052.127919
800.0,534,11054.221256
400.0,484,11056.191442
400.0,464,11058.17264
800.0,609,11060.583022
400.0,400,11062.174769
400.0,463,11064.103206
800.0,608,11066.626423
400.0,536,11068.750185
400.0,532,11070.860547
600.0,473,11072.805546
400.0,400,11074.445147
600.0,547,11076.620016
400.0,474,11078.379316
800.0,540,11080.684385
400.0,414,11082.292649
800.0,541,11084.42377
400.0,599,11086.869899
400.0,484,11088.661625
600.0,537,11090.842151
1000.0,544,11093.184302
600.0,546,11095.322177
800.0,600,11097.603362
600.0,606,11100.078304
400.0,664,11102.749911
800.0,651,11105.378375
600.0,728,11108.384723
400.0,403,11109.967163
1000.0,673,11112.607847
400.0,404,11114.202357
600.0,597,11116.674518
400.0,466,11118.409901
600.0,612,11120.962213
400.0,467,11122.971323
600.0,532,11125.049087
200.0,409,11126.638855
400.0,415,11128.245797
600.0,543,11130.377497
600.0,465,11132.294382
400.0,663,11134.944871
200.0,336,11136.37799
800.0,472,11138.1452
400.0,404,11139.730265
400.0,482,11141.69984
600.0,539,11143.80746
800.0,602,11146.272501
800.0,537,11148.405994
1000.0,671,11151.154837
800.0,611,11153.660594
800.0,599,11155.94358
400.0,472,11157.884144
200.0,532,11159.978593
1000.0,535,11162.075752
600.0,468,11164.010564
400.0,400,11165.577661
400.0,526,11167.658352
400.0,666,11170.33917
800.0,547,11172.509085
400.0,411,11174.124658
600.0,666,11176.932104
400.0,402,11178.510088
600.0,542,11180.734979
400.0,465,11182.46766
800.0,736,11185.46329
1000.0,663,11188.149227
600.0,541,11190.272305
600.0,470,11192.231804
600.0,548,11194.382924
800.0,541,11196.494567
800.0,695,11199.394591
800.0,541,11201.576485
400.0,409,11203.191809
400.0,539,11205.315482
800.0,540,11207.435765
400.0,465,11209.391513
600.0,608,11211.87993
400.0,602,11214.274934
600.0,541,11216.424551
1000.0,602,11218.895998
800.0,609,11221.422307
800.0,476,11223.319044
400.0,470,11225.341535
600.0,540,11227.482036
1000.0,665,11230.17148
1200.0,668,11232.871314
600.0,655,11235.459726
400.0,615,11237.995706
400.0,470,11239.969745
400.0,402,11241.549086
400.0,458,11243.301737
800.0,537,11245.617068
1000.0,739,11248.43107
400.0,472,11250.377794
600.0,595,11252.63128
200.0,472,11254.605071
800.0,593,11257.214671
200.0,478,11259.046621
600.0,661,11261.72644
600.0,535,11264.078157
800.0,681,11266.79768
400.0,476,11268.577012
400.0,473,11270.649359
600.0,531,11272.750379
600.0,540,11274.920261
600.0,605,11277.456758
800.0,545,11279.591055
1000.0,605,11282.131689
600.0,736,11285.163652
800.0,530,11287.282653
1000.0,613,11289.590364
400.0,461,11291.643622
400.0,464,11293.371665
400.0,602,11295.856584
400.0,397,11297.44147
400.0,407,11299.08851
1000.0,615,11301.668145
600.0,740,11304.739263
600.0,485,11306.595029
800.0,550,11308.936719
400.0,404,11310.510562
400.0,542,11312.623578
1000.0,542,11314.75566
600.0,534,11316.865549
800.0,547,11318.992783
600.0,468,11320.930324
600.0,602,11323.395598
200.0,340,11324.655263
600.0,543,11326.811045
800.0,609,11329.321365
800.0,682,11332.094024
400.0,395,11333.655048
400.0,421,11335.467184
400.0,475,11337.250769
1000.0,610,11339.728144
800.0,541,11341.840497
1000.0,599,11344.345818
800.0,673,11346.982434
400.0,468,11348.945747
600.0,596,11351.22814
600.0,533,11353.33009
200.0,338,11354.741388
600.0,528,11356.830217
600.0,479,11358.788882
400.0,546,11360.979722
800.0,532,11363.094901
800.0,606,11365.567043
400.0,544,11367.690617
800.0,532,11369.783772
400.0,544,11371.909221
800.0,609,11374.403641
800.0,602,11376.683281
800.0,473,11378.711314
1000.0,601,11381.175739
600.0,540,11383.278153
400.0,420,11384.963795
600.0,478,11387.084918
400.0,491,11388.934158
800.0,535,11391.244035
1200.0,675,11393.883995
800.0,473,11395.682
400.0,399,11397.254042
800.0,596,11399.742986
400.0,543,11401.942465
800.0,545,11404.064344
1000.0,729,11407.033581
400.0,400,11408.611928
800.0,548,11410.740626
1200.0,737,11413.780321
800.0,484,11415.744503
800.0,607,11418.034176
800.0,537,11420.436397
1000.0,535,11422.534711
800.0,476,11424.29633
400.0,404,11425.884936
800.0,541,11428.22005
600.0,528,11430.319445
400.0,407,11431.904303
1000.0,532,11434.025633
400.0,472,11435.974393
600.0,523,11438.092545
1000.0,607,11440.437596
600.0,549,11442.568617
600.0,608,11445.056123
200.0,333,11446.463694
1000.0,550,11448.635442
1200.0,742,11451.734506
600.0,665,11454.416171
1000.0,618,11456.921003
600.0,542,11459.049623
600.0,467,11460.795927
400.0,400,11462.363086
400.0,472,11464.293233
600.0,462,11466.212355
800.0,609,11468.56574
800.0,542,11470.760214
800.0,478,11472.782577
800.0,546,11474.912406
400.0,402,11476.483678
800.0,609,11479.036517
600.0,609,11481.553011
800.0,534,11483.669824
800.0,541,11485.78555
600.0,604,11488.293897
600.0,471,11490.053169
400.0,409,11491.65734
800.0,543,11493.969035
800.0,536,11496.091875
1000.0,675,11498.81692
800.0,602,11501.274478
600.0,610,11503.617378
800.0,487,11505.597095
800.0,530,11507.688515
1200.0,546,11509.939284
600.0,537,11512.055058
800.0,599,11514.566937
600.0,473,11516.527269
600.0,461,11518.257882
800.0,536,11520.380838
1000.0,606,11522.868412
800.0,540,11524.984019
600.0,546,11527.179878
800.0,476,11529.153577
400.0,468,11531.079352
600.0,476,11532.847343
600.0,676,11535.680638
600.0,467,11537.425169
600.0,605,11539.935674
600.0,485,11541.726048
400.0,399,11543.491887
1000.0,534,11545.672097
1000.0,735,11548.563473
1400.0,611,11551.046557
800.0,686,11553.722858
1200.0,545,11556.073844
800.0,612,11558.377242
800.0,603,11560.889323
600.0,549,11563.077699
800.0,535,11565.208252
800.0,546,11567.346842
1000.0,544,11569.794113
1200.0,670,11572.438544
800.0,533,11574.640557
1000.0,604,11577.216273
400.0,482,11579.077612
800.0,481,11581.095697
1200.0,724,11584.138306
1000.0,610,11586.469077
800.0,471,11588.45573
1000.0,591,11590.733473
600.0,663,11593.592771
600.0,465,11595.360503
800.0,673,11598.131797
1000.0,604,11600.703048
1200.0,660,11603.330126
800.0,469,11605.256438
600.0,471,11607.028712
1400.0,610,11609.512485
800.0,528,11611.635446
1400.0,749,11614.653876
600.0,605,11617.145378
600.0,543,11619.281733
800.0,603,11621.590617
1200.0,683,11624.511715
800.0,538,11626.656827
600.0,462,11628.383611
800.0,598,11630.892479
1000.0,613,11633.39435
1000.0,608,11635.706319
1000.0,539,11637.814135
400.0,404,11639.590677
600.0,466,11641.387729
1600.0,737,11644.478884
1000.0,533,11646.568576
1000.0,598,11649.077533
600.0,472,11650.870064
1200.0,616,11653.368474
1000.0,609,11655.918113
1000.0,552,11658.096145
800.0,539,11660.326067
1000.0,544,11662.490443
1000.0,537,11664.59888
400.0,466,11666.592357
1000.0,540,11668.715939
1600.0,673,11671.351743
1000.0,675,11674.031452
800.0,663,11676.877416
600.0,472,11678.640653
600.0,471,11680.577688
1000.0,670,11683.30958
400.0,401,11684.874324
1200.0,596,11687.320445
800.0,545,11689.470209
1000.0,613,11691.975929
1000.0,536,11694.077222
200.0,417,11695.695529
1000.0,542,11697.815556
800.0,669,11700.448922
800.0,542,11702.581552
1400.0,675,11705.433107
1200.0,542,11707.53965
800.0,541,11709.656218
1400.0,683,11712.323681
800.0,533,11714.424004
1200.0,543,11716.765516
1400.0,608,11719.087117
1000.0,675,11721.89233
1200.0,614,11724.387132
1000.0,540,11726.50867
800.0,533,11728.625632
1000.0,538,11731.04872
1000.0,533,11733.246364
1600.0,684,11736.053285
600.0,472,11738.019604
1600.0,683,11740.754739
600.0,543,11742.898555
1200.0,673,11745.581526
600.0,569,11747.944521
600.0,475,11749.765151
1400.0,683,11752.68501
1200.0,669,11755.32368
1400.0,610,11757.639328
1000.0,537,11760.044414
1600.0,678,11762.699876
1000.0,537,11764.817124
800.0,539,11766.969732
1000.0,539,11769.080083
1400.0,745,11772.092548
400.0,409,11773.67953
800.0,471,11775.621034
800.0,538,11777.814538
800.0,540,11780.051176
1000.0,673,11782.702281
800.0,539,11784.820431
1200.0,542,11787.19637
600.0,591,11789.442125
1000.0,534,11791.539142
600.0,536,11793.655037
1200.0,540,11795.77351
1200.0,603,11798.254261
1200.0,549,11800.390267
1200.0,738,11803.489039
1200.0,672,11806.160445
400.0,403,11807.771494
1400.0,670,11810.582524
1000.0,552,11812.954686
800.0,609,11815.340582
1800.0,681,11818.30389
1200.0,610,11820.638141
1400.0,613,11823.157559
1400.0,683,11825.851032
1200.0,551,11828.211408
1400.0,670,11830.85179
1000.0,540,11832.965723
1000.0,536,11835.061936
1800.0,682,11837.729076
1200.0,605,11840.289885
800.0,538,11842.394682
1400.0,676,11845.035405
1400.0,676,11847.887608
1000.0,536,11850.024925
1000.0,672,11852.745532
1000.0,609,11855.299526
1000.0,540,11857.470918
1200.0,670,11860.170648
1200.0,607,11862.689996
1200.0,603,11865.009051
400.0,399,11866.581631
1200.0,603,11869.112337
1200.0,611,11871.722647
600.0,462,11873.468742
1000.0,607,11875.979363
1200.0,600,11878.42577
800.0,544,11880.588187
1600.0,677,11883.274713
1200.0,546,11885.405528
1200.0,551,11887.553611
1200.0,613,11890.044958
1400.0,684,11892.743378
1600.0,680,11895.638036
1200.0,547,11897.775099
600.0,607,11900.327374
1000.0,599,11902.589109
1200.0,602,11905.091519
600.0,467,11906.84073
1400.0,662,11909.451336
800.0,527,11911.735427
1000.0,534,11913.879099
800.0,531,11915.967447
800.0,542,11918.087776
1000.0,665,11920.70527
1200.0,547,11922.829744
800.0,533,11924.943446
1000.0,665,11927.625939
800.0,538,11930.00415
600.0,416,11931.606694
1200.0,542,11933.737799
1200.0,552,11935.936732
1600.0,679,11938.605832
1200.0,601,11941.067605
1000.0,539,11943.186618
600.0,475,11945.145829
800.0,608,11947.619408
1000.0,543,11949.749888
1000.0,537,11951.888597
1400.0,662,11954.517657
800.0,536,11956.636046
800.0,526,11958.74636
600.0,474,11960.766773
800.0,534,11962.866487
1200.0,542,11964.984433
1000.0,544,11967.098769
1000.0,539,11969.206809
1800.0,742,11972.20968
1600.0,680,11974.868885
1200.0,609,11977.369739
1200.0,541,11979.497501
1400.0,609,11982.005732
1000.0,569,11984.199839
1200.0,545,11986.587983
800.0,488,11988.438745
1200.0,604,11990.94911
400.0,398,11992.504696
600.0,534,11994.634521
1000.0,597,11997.139397
800.0,545,11999.286649
1600.0,682,12001.957048
1200.0,608,12004.564763
1000.0,543,12006.68968
1200.0,603,12009.152012
800.0,472,12010.902938
0.0,336,12012.307396
800.0,475,12014.260016
800.0,606,12016.537101
1200.0,547,12018.711452
1000.0,537,12021.230949
1400.0,678,12024.015486
800.0,613,12026.621721
1200.0,600,12029.039121
600.0,471,12031.084177
1000.0,596,12033.360415
1400.0,675,12036.228703
1000.0,545,12038.365881
800.0,535,12040.513151
1000.0,546,12042.639291
1400.0,620,12045.17221
1000.0,601,12047.455736
1000.0,546,12049.855963
1200.0,609,12052.155452
400.0,409,12053.931027
800.0,547,12056.065638
1000.0,611,12058.363116
1000.0,602,12060.817699
1200.0,675,12063.455017
1400.0,680,12066.309639
1400.0,683,12068.977045
1200.0,610,12071.472033
1000.0,542,12073.63774
1000.0,736,12076.449371
1000.0,539,12078.783169
1400.0,684,12081.518254
1000.0,544,12083.639519
1800.0,677,12086.326692
800.0,534,12088.42116
1400.0,745,12091.441064
1400.0,681,12094.256802
1600.0,678,12097.111575
1400.0,671,12099.740057
1000.0,616,12102.252045
600.0,538,12104.363066
1400.0,733,12107.192619
1200.0,542,12109.37229
1000.0,611,12111.914617
1400.0,679,12114.588496
800.0,545,12116.894726
1200.0,544,12119.023833
1000.0,538,12121.17466
1000.0,533,12123.288752
1200.0,552,12125.476443
800.0,542,12127.590582
1000.0,535,12129.87514
600.0,477,12131.661869
1200.0,610,12134.138013
1000.0,608,12136.616575
1200.0,613,12138.932641
800.0,480,12140.907167
600.0,537,12143.015599
1000.0,546,12145.144908
600.0,467,12147.080264
1400.0,605,12149.535034
1000.0,596,12151.784243
1200.0,540,12153.909325
1000.0,545,12156.277113
800.0,534,12158.388508
1400.0,669,12161.01656
800.0,478,12163.004458
1000.0,548,12165.265458
1200.0,541,12167.411458
1200.0,544,12169.552745
1200.0,542,12171.66977
800.0,609,12174.141717
600.0,472,12176.070715
1200.0,544,12178.198621
1200.0,609,12180.488707
1200.0,730,12183.45031
1400.0,670,12186.085432
1800.0,681,12188.934876
1400.0,669,12191.560035
1200.0,553,12193.700126
1000.0,546,12195.833031
1200.0,671,12198.466687
1000.0,537,12200.706625
1000.0,607,12203.215597
1000.0,537,12205.362465
1400.0,682,12208.240003
1200.0,609,12210.532945
800.0,545,12212.658922
800.0,479,12214.635183
1600.0,679,12217.348019
800.0,535,12219.713373
800.0,537,12221.898728
1000.0,533,12224.099792
1000.0,541,12226.28018
800.0,536,12228.437254
800.0,470,12230.530647
600.0,529,12232.646502
1800.0,682,12235.326314
1400.0,677,12237.980298
1200.0,543,12240.116539
1400.0,681,12242.966078
1400.0,679,12245.621017
1200.0,549,12247.748417
1200.0,600,12250.249206
1200.0,544,12252.368066
1000.0,533,12254.452983
1000.0,539,12256.565052
1200.0,544,12258.753203
800.0,544,12261.105536
1200.0,553,12263.249115
1000.0,804,12266.430716
1200.0,553,12268.577749
1200.0,543,12270.686879
1200.0,541,12273.001695
1800.0,679,12275.662881
1600.0,680,12278.317366
600.0,476,12280.274621
1600.0,682,12282.932874
1200.0,606,12285.402663
1400.0,679,12288.111871
800.0,670,12290.814394
1600.0,680,12293.507605
1600.0,676,12296.408811
1200.0,614,12298.710886
1200.0,608,12301.194093
800.0,662,12303.794193
1000.0,684,12306.49391
1400.0,675,12309.439921
1400.0,603,12311.722795
1200.0,544,12313.85574
800.0,548,12316.251849
1000.0,534,12318.353257
1800.0,683,12321.061574
800.0,483,12323.019708
1200.0,726,12325.812992
1200.0,614,12328.300356
1000.0,617,12330.824308
1000.0,541,12332.939866
1200.0,547,12335.107332
1200.0,554,12337.436555
1600.0,674,12340.085424
800.0,538,12342.207251
800.0,483,12344.177749
1000.0,609,12346.484147
1200.0,556,12348.821231
600.0,477,12350.61101
1000.0,540,12352.743112
1200.0,563,12355.164403
600.0,422,12356.798588
1000.0,549,12358.945256
1200.0,542,12361.073874
1800.0,680,12363.911404
1600.0,677,12366.557646
1400.0,673,12369.186431
1000.0,550,12371.316697
1200.0,609,12373.883229
1200.0,598,12376.425602
1000.0,544,12378.607044
1400.0,615,12380.956944
1400.0,684,12383.815794
1200.0,604,12386.114191
1200.0,551,12388.438345
1200.0,614,12390.742253
800.0,612,12393.22679
1400.0,611,12395.71546
1200.0,677,12398.363816
1200.0,684,12401.033892
600.0,464,12402.977179
1000.0,543,12405.095758
800.0,476,12407.041657
400.0,493,12409.144612
1400.0,615,12411.533605
1400.0,611,12414.035189
1000.0,544,12416.174943
1200.0,732,12419.196427
1600.0,679,12421.878323
1200.0,546,12423.995347
600.0,471,12425.927952
1200.0,606,12428.570944
1000.0,545,12430.700922
1000.0,532,12432.801237
800.0,474,12434.587388
1400.0,680,12437.489263
1000.0,540,12439.627039
1200.0,546,12441.779096
1600.0,681,12444.450715
1600.0,677,12447.297809
1600.0,679,12449.945904
1000.0,545,12452.073586
1000.0,541,12454.181319
1600.0,678,12456.853523
800.0,547,12459.180652
1800.0,683,12461.840744
1400.0,607,12464.328583
1800.0,682,12467.099272
600.0,408,12468.731717
1200.0,541,12470.892031
1000.0,543,12473.015019
1400.0,681,12475.857458
1600.0,680,12478.603912
1400.0,609,12480.896721
1400.0,738,12483.899393
1200.0,610,12486.406881
1200.0,542,12488.539792
1200.0,611,12491.076214
800.0,470,12492.945602
1200.0,543,12495.24795
1600.0,678,12497.905426
1000.0,532,12500.028174
1200.0,542,12502.146284
1200.0,544,12504.285769
1200.0,543,12506.423177
1600.0,679,12509.332056
1200.0,541,12511.513601
1000.0,542,12513.634659
800.0,479,12515.579786
1800.0,680,12518.26089
1800.0,681,12520.90847
1800.0,684,12523.691331
1800.0,678,12526.55016
600.0,535,12528.662281
1400.0,671,12531.502157
1200.0,680,12534.338006
1400.0,672,12537.012791
800.0,471,12538.984871
1400.0,683,12541.689055
1200.0,544,12544.006078
1400.0,674,12546.641632
1400.0,609,12548.928387
1000.0,543,12551.357966
1200.0,540,12553.497283
1200.0,543,12555.646858
1000.0,552,12557.946711
1200.0,547,12560.388591
800.0,475,12562.525929
1200.0,549,12564.760024
1200.0,550,12567.266143
1600.0,682,12570.000584
1200.0,540,12572.180535
1600.0,682,12574.88709
600.0,411,12576.510243
1800.0,684,12579.371453
800.0,550,12581.512009
1800.0,681,12584.167037
800.0,543,12586.282853
1400.0,674,12589.194428
1400.0,678,12591.905406
1800.0,682,12594.582727
1600.0,679,12597.297739
800.0,542,12599.488331
1000.0,666,12602.311289
1600.0,672,12604.978587
1600.0,676,12607.640263
1000.0,542,12609.765377
1000.0,533,12611.861789
1000.0,552,12614.036339
1200.0,543,12616.374925
1800.0,678,12619.07286
1400.0,607,12621.639282
1200.0,676,12624.329709
1200.0,546,12626.488048
1600.0,745,12629.547179
1600.0,745,12632.595501
1600.0,679,12635.262464
1800.0,681,12637.931318
1800.0,742,12641.060415
1200.0,684,12643.729198
800.0,475,12645.673609
1200.0,542,12647.802127
800.0,471,12649.599705
1200.0,607,12652.109775
1200.0,544,12654.273816
1600.0,675,12657.102265
1000.0,541,12659.249895
1200.0,548,12661.433911
1400.0,679,12664.111866
1200.0,548,12666.244908
1800.0,681,12669.113342
1200.0,540,12671.260653
1000.0,607,12673.548743
1400.0,676,12676.37554
800.0,477,12678.154708
1400.0,680,12681.046084
1000.0,547,12683.174016
1600.0,670,12685.800942
800.0,534,12687.907895
1400.0,665,12690.529902
800.0,542,12692.647143
1200.0,544,12694.954046
1000.0,543,12697.067419
1200.0,548,12699.194701
800.0,469,12701.131926
1000.0,548,12703.305341
1000.0,545,12705.441468
800.0,482,12707.390418
1800.0,680,12710.098353
800.0,534,12712.202469
1600.0,742,12715.204545
1200.0,609,12717.68706
1000.0,546,12719.826576
1200.0,540,12721.930933
1200.0,676,12724.600307
1200.0,542,12726.716445
1600.0,675,12729.36521
1200.0,545,12731.694183
1000.0,545,12733.827131
600.0,536,12735.959628
1600.0,684,12738.709815
1800.0,681,12741.567028
1200.0,545,12743.78573
1400.0,683,12746.505668
1000.0,555,12748.675017
1200.0,543,12750.846232
1400.0,676,12753.676978
1400.0,619,12755.992677
1000.0,543,12758.307355
1600.0,678,12760.968348
1200.0,545,12763.103258
1400.0,612,12765.584922
1200.0,551,12767.72544
1000.0,543,12769.892253
1600.0,679,12772.551548
1800.0,746,12775.652329
1800.0,683,12778.321527
1800.0,677,12781.404264
1000.0,546,12783.691175
1600.0,683,12786.502723
800.0,547,12788.72521
1800.0,681,12791.688434
1600.0,677,12794.423827
1600.0,679,12797.157338
1200.0,545,12799.365863
1800.0,677,12802.301899
600.0,410,12803.897884
1200.0,545,12806.030407
1600.0,683,12808.701849
1200.0,614,12811.211432
1600.0,683,12813.934669
1200.0,546,12816.060939
800.0,471,12818.046672
1200.0,542,12820.163175
1600.0,680,12822.831368
1600.0,744,12825.885338
600.0,408,12827.469888
1200.0,543,12829.639087
1200.0,550,12832.030716
1200.0,547,12834.169916
1600.0,684,12836.879604
800.0,540,12839.065568
1600.0,683,12841.914539
600.0,407,12843.559278
800.0,608,12845.849279
1600.0,681,12848.692176
1600.0,683,12851.396235
1800.0,683,12854.17004
1200.0,669,12856.808097
1800.0,743,12859.915963
1400.0,610,12862.417434
1000.0,543,12864.536821
1600.0,671,12867.169909
1400.0,673,12869.827824
1400.0,615,12872.31051
1400.0,682,12874.962654
1800.0,683,12877.849331
1600.0,677,12880.483613
0.0,275,12881.582043
1200.0,543,12883.735147
1800.0,682,12886.414547
1000.0,543,12888.730953
800.0,545,12890.946828
600.0,411,12892.595423
1600.0,678,12895.293725
1800.0,677,12898.06384
1600.0,683,12901.053227
1200.0,543,12903.191638
600.0,408,12904.816854
2000.0,747,12907.848266
1000.0,542,12910.009186
1600.0,672,12912.680057
1600.0,683,12915.375814
1000.0,544,12917.706895
1600.0,678,12920.412588
1200.0,549,12922.539949
1200.0,548,12924.681376
1400.0,612,12927.201082
1200.0,541,12929.325857
1400.0,684,12932.052659
1200.0,550,12934.384743
800.0,547,12936.515818
1600.0,680,12939.190125
1400.0,607,12941.661325
1400.0,725,12944.506922
1600.0,748,12947.536938
1800.0,680,12950.228812
1200.0,542,12952.584899
1800.0,680,12955.283378
800.0,536,12957.399303
1400.0,679,12960.057214
1600.0,682,12962.716283
1000.0,536,12965.004122
1200.0,609,12967.306417
1200.0,541,12969.417419
800.0,473,12971.357936
1000.0,540,12973.471587
1200.0,542,12975.600054
1200.0,546,12977.910884
800.0,534,12980.068391
800.0,470,12981.825813
1000.0,536,12983.958302
1200.0,541,12986.281334
800.0,525,12988.369179
800.0,477,12990.132324
800.0,538,12992.269228
1000.0,545,12994.617385
800.0,541,12996.815151
1400.0,673,12999.454161
1000.0,551,13001.91061
1200.0,547,13004.417938
1200.0,544,13007.167863
1400.0,730,13010.53642
1200.0,541,13012.921948
1200.0,548,13015.434169
1800.0,682,13018.33433
1800.0,677,13021.190842
1200.0,610,13023.825689
1400.0,613,13026.413208
1600.0,682,13029.185153
600.0,416,13030.878842
1600.0,683,13033.66744
1000.0,546,13036.030573
800.0,608,13038.364283
1200.0,544,13040.619202
1800.0,741,13043.626933
1200.0,606,13046.110237
1000.0,535,13048.200423
800.0,472,13050.161607
1400.0,684,13052.811388
600.0,412,13054.458271
1800.0,678,13057.170395
1800.0,679,13059.855924
1800.0,684,13062.737942
1200.0,551,13064.893714
1200.0,543,13067.019986
1000.0,536,13069.139135
400.0,412,13070.733341
1400.0,665,13073.539745
1200.0,544,13075.659855
1600.0,679,13078.321183
800.0,474,13080.288246
1800.0,677,13082.948026
1200.0,540,13085.078554
1400.0,611,13087.550128
1200.0,545,13089.756747
1600.0,671,13092.395542
1000.0,617,13094.918549
800.0,531,13097.016808
200.0,339,13098.453737
1000.0,557,13100.697515
1800.0,677,13103.352947
1200.0,542,13105.497091
1200.0,547,13107.640898
1200.0,544,13109.970369
1800.0,678,13112.625427
600.0,404,13114.209905
1200.0,547,13116.353928
1400.0,613,13118.938729
1400.0,677,13121.601629
1800.0,684,13124.269181
400.0,401,13126.021559
1000.0,543,13128.151625
1200.0,608,13130.482992
1600.0,683,13133.332787
1400.0,672,13135.969164
1600.0,682,13138.634476
1600.0,678,13141.296055
1000.0,546,13143.690588
1200.0,542,13145.900697
1200.0,546,13148.040856
1200.0,548,13150.175964
1400.0,674,13152.834037
1600.0,678,13155.701232
1600.0,684,13158.384949
600.0,481,13160.370209
1200.0,608,13162.657615
1200.0,544,13164.778856
1800.0,683,13167.651626
1400.0,607,13169.935062
1200.0,547,13172.243613
1200.0,542,13174.474771
800.0,549,13176.626754
1200.0,609,13179.096159
1600.0,743,13181.907145
800.0,468,13183.83652
1200.0,540,13186.029042
1000.0,546,13188.149629
1000.0,547,13190.505605
1000.0,613,13192.811192
1800.0,678,13195.728103
1000.0,535,13197.846838
1200.0,541,13200.020886
1600.0,743,13203.02501
1000.0,543,13205.138132
1800.0,682,13207.796215
1600.0,677,13210.464425
1000.0,542,13212.603136
1400.0,609,13215.099994
800.0,547,13217.285086
1800.0,679,13220.207651
1000.0,544,13222.326483
800.0,478,13224.089658
600.0,416,13225.952527
1600.0,684,13228.614522
1000.0,539,13230.71893
1000.0,550,13233.008885
1200.0,545,13235.130777
1200.0,605,13237.596026
1200.0,684,13240.319252
1000.0,542,13242.635466
1800.0,680,13245.297339
600.0,476,13247.101582
1200.0,546,13249.455904
1600.0,684,13252.124738
800.0,546,13254.254038
1400.0,743,13257.260678
1200.0,545,13259.387545
1600.0,684,13262.259573
800.0,479,13264.379723
