#{"t_start": 1519520023.2295725, "env_id": "KangarooNoFrameskip-v0"}
r,l,t
1800.0,684,15935.171017
1400.0,607,15937.655919
1000.0,547,15939.806359
1000.0,538,15942.177811
1600.0,747,15945.056635
600.0,403,15946.63824
1200.0,546,15948.971263
1800.0,679,15951.724299
600.0,471,15953.486933
1800.0,678,15956.331766
1200.0,604,15958.68565
1200.0,557,15961.12988
1800.0,680,15963.853033
1200.0,613,15966.370238
1400.0,675,15969.034908
1600.0,679,15971.704422
1200.0,545,15973.818849
400.0,408,15975.437325
1200.0,615,15977.922778
1200.0,551,15980.187236
1400.0,675,15983.014906
600.0,409,15984.662452
1800.0,682,15987.371666
1200.0,555,15989.518048
1200.0,542,15991.666467
1800.0,679,15994.570169
1800.0,684,15997.352468
1400.0,615,15999.84743
1600.0,683,16002.546773
1200.0,542,16004.976285
1200.0,546,16007.325982
1200.0,545,16009.973091
1400.0,615,16012.496624
1200.0,546,16014.730762
1200.0,545,16017.143965
1800.0,679,16019.913414
1200.0,607,16022.435055
600.0,475,16024.21893
1800.0,683,16027.105104
1400.0,678,16029.79753
1600.0,675,16032.549041
1400.0,682,16035.205707
1800.0,677,16037.960835
1800.0,678,16040.953408
1800.0,679,16043.637167
600.0,408,16045.217793
1600.0,681,16047.904054
1800.0,681,16050.812823
1600.0,685,16053.606446
1600.0,677,16056.296455
1800.0,683,16058.98954
1200.0,613,16061.541553
1600.0,684,16064.209879
1600.0,677,16067.049253
1200.0,546,16069.220551
1800.0,678,16072.013825
1800.0,681,16074.683661
1200.0,547,16076.809205
1800.0,677,16079.658839
400.0,397,16081.261049
1400.0,612,16083.566718
1600.0,682,16086.432411
1400.0,607,16088.71816
1400.0,607,16091.213075
1800.0,677,16093.910919
1600.0,672,16096.741349
1400.0,613,16099.139979
1800.0,679,16101.903883
1600.0,668,16104.809202
1800.0,679,16107.497285
1400.0,682,16110.167415
1600.0,680,16112.835184
1400.0,672,16115.714451
1800.0,683,16118.3777
600.0,410,16119.989474
1400.0,677,16122.639492
1000.0,537,16124.743642
1800.0,681,16127.625988
1600.0,681,16130.546726
1400.0,674,16133.266372
1600.0,686,16136.010361
600.0,413,16137.826214
1800.0,682,16140.592239
1400.0,674,16143.432986
1200.0,543,16145.626594
1600.0,682,16148.374981
1200.0,681,16151.252933
1800.0,680,16153.959101
1400.0,607,16156.503294
1200.0,540,16158.660593
800.0,533,16160.98701
1600.0,678,16163.706537
1800.0,682,16166.396075
1800.0,680,16169.246245
1600.0,681,16171.986784
1600.0,674,16174.642294
1200.0,546,16176.769349
1200.0,542,16178.949844
1600.0,678,16181.795073
1000.0,545,16183.925795
1800.0,680,16186.589226
1800.0,677,16189.318196
1600.0,681,16192.203413
1600.0,674,16194.848125
1600.0,678,16197.560686
1000.0,537,16199.723843
1800.0,682,16202.430532
1600.0,678,16205.315648
1800.0,683,16207.97279
1800.0,680,16210.649244
1200.0,544,16212.773416
1800.0,679,16215.635074
1200.0,539,16217.751328
1800.0,679,16220.538532
1000.0,541,16222.703143
1400.0,681,16225.376655
1200.0,609,16227.881177
1800.0,678,16230.614223
1800.0,681,16233.525377
1200.0,544,16235.668312
1800.0,680,16238.356558
1800.0,681,16241.010462
1200.0,546,16243.326334
1800.0,683,16245.984551
1600.0,679,16248.647682
1800.0,680,16251.468051
1000.0,550,16253.786129
1400.0,606,16256.12389
1600.0,684,16259.09772
1800.0,682,16261.909806
1800.0,682,16264.585325
1600.0,679,16267.232666
600.0,408,16268.844884
1400.0,608,16271.338269
1800.0,681,16274.054684
800.0,486,16276.033587
1600.0,684,16278.702961
1800.0,679,16281.674612
1600.0,682,16284.388568
1600.0,684,16287.078529
600.0,472,16289.098031
600.0,410,16290.712458
1800.0,684,16293.442156
1400.0,679,16296.100725
1800.0,678,16298.936355
1200.0,549,16301.116952
1800.0,684,16303.927377
1200.0,548,16306.13785
1600.0,683,16309.145136
1200.0,608,16311.587681
1600.0,680,16314.4633
1600.0,678,16317.124624
1800.0,682,16319.805995
400.0,401,16321.39019
1600.0,681,16324.117419
1600.0,677,16326.982383
1200.0,548,16329.129167
1200.0,546,16331.28284
1600.0,679,16333.958686
1800.0,679,16336.914108
1800.0,682,16339.719943
1400.0,603,16342.193695
600.0,411,16343.818787
1600.0,681,16346.504334
1200.0,548,16348.692258
1400.0,612,16351.235313
1200.0,546,16353.470021
1800.0,679,16356.137155
1800.0,681,16359.007116
1800.0,679,16361.668916
1800.0,683,16364.350502
1200.0,607,16366.838714
1200.0,544,16368.989849
1000.0,533,16371.16572
1200.0,546,16373.291258
800.0,468,16375.246299
1800.0,679,16378.023201
1600.0,745,16381.2622
1600.0,684,16384.124224
1600.0,742,16387.296109
1600.0,682,16390.1199
1600.0,679,16392.869196
1800.0,684,16395.810687
1800.0,748,16398.73455
1200.0,541,16401.292399
1000.0,547,16403.473571
1800.0,684,16406.14925
1400.0,613,16408.704043
1600.0,674,16411.381251
1800.0,678,16414.113561
1400.0,613,16416.650566
1800.0,678,16419.343704
1400.0,608,16421.810608
1800.0,680,16424.464127
1800.0,680,16427.164261
1000.0,542,16429.570052
1000.0,539,16431.699443
1200.0,552,16433.900805
1200.0,598,16436.375248
1800.0,677,16439.032636
1200.0,546,16441.176824
1800.0,679,16443.92008
1800.0,678,16446.616946
1600.0,680,16449.500595
1400.0,663,16452.121423
1000.0,541,16454.26216
1800.0,683,16456.937471
1600.0,684,16459.864639
1400.0,678,16462.547843
1000.0,534,16464.703831
1000.0,547,16466.914027
1800.0,684,16469.569604
1200.0,546,16471.986637
1800.0,682,16474.650486
1000.0,540,16476.7641
1400.0,679,16479.431947
1000.0,609,16481.925894
1800.0,684,16484.597598
1600.0,745,16487.606919
1400.0,680,16490.369823
1000.0,537,16492.478451
1800.0,682,16495.35126
1600.0,679,16498.291116
600.0,403,16499.873244
1800.0,683,16502.55042
1000.0,534,16504.782106
1600.0,684,16507.74938
1400.0,676,16510.396415
1800.0,684,16513.053378
1400.0,676,16515.880656
1200.0,548,16518.24498
1600.0,673,16521.030736
1400.0,611,16523.343667
1000.0,537,16525.666612
1400.0,684,16528.364601
1800.0,682,16531.021891
1800.0,679,16533.699612
1600.0,736,16536.788255
1200.0,611,16539.273407
1000.0,540,16541.399333
1800.0,681,16544.053408
1800.0,684,16546.778143
1800.0,683,16549.82868
1800.0,678,16552.479169
1400.0,616,16555.015554
1800.0,679,16557.759736
1800.0,683,16560.439862
600.0,409,16562.033268
1600.0,682,16564.942094
1400.0,673,16567.582593
1800.0,678,16570.227873
1200.0,613,16572.769575
1600.0,684,16575.457209
1800.0,679,16578.129962
600.0,406,16579.89874
600.0,411,16581.702058
800.0,545,16583.838166
1800.0,684,16586.565458
1800.0,683,16589.23249
2000.0,744,16592.269457
1400.0,682,16594.968412
1600.0,679,16597.839394
1800.0,679,16600.496323
1800.0,684,16603.237448
1200.0,551,16605.371827
1400.0,604,16607.838957
1600.0,679,16610.641811
1800.0,681,16613.50323
1800.0,678,16616.189822
1200.0,547,16618.318201
1800.0,681,16621.041249
1800.0,681,16623.690502
1200.0,548,16626.085427
1800.0,684,16628.799906
1400.0,608,16631.285822
1800.0,680,16633.941109
1600.0,747,16636.991967
1800.0,681,16639.768274
1200.0,616,16642.274593
1800.0,684,16644.942528
1800.0,679,16647.620428
1800.0,679,16650.273907
600.0,411,16652.063731
1600.0,674,16654.749283
1200.0,544,16656.89579
1600.0,682,16659.716601
1800.0,680,16662.697684
1200.0,546,16664.874272
1800.0,679,16667.53257
1400.0,612,16670.181458
1600.0,678,16672.896045
1200.0,549,16675.124537
1200.0,548,16677.259608
1600.0,677,16680.133745
1800.0,743,16682.987292
1800.0,683,16685.906544
600.0,421,16687.524323
1600.0,746,16690.562637
1800.0,683,16693.236043
1800.0,680,16695.897292
1200.0,682,16698.582164
1800.0,680,16701.537205
1000.0,548,16703.700796
1800.0,680,16706.39653
1600.0,682,16709.061971
1800.0,678,16711.89691
1200.0,544,16714.014771
1400.0,614,16716.504184
1800.0,682,16719.182227
1400.0,605,16721.474684
1800.0,678,16724.308688
1800.0,748,16727.151765
1600.0,669,16730.161057
1200.0,552,16732.38149
1200.0,547,16734.518532
1800.0,678,16737.169394
1800.0,681,16740.007264
1800.0,680,16742.665915
1600.0,679,16745.316674
800.0,475,16747.282704
1200.0,547,16749.415831
1800.0,680,16752.062601
1000.0,546,16754.185855
1600.0,677,16757.022162
1600.0,680,16759.78158
1400.0,615,16762.314144
1800.0,677,16764.96262
1800.0,681,16767.613581
1600.0,677,16770.313243
600.0,412,16771.924096
1600.0,681,16774.805172
1200.0,546,16779.707454
1600.0,680,16784.226338
1200.0,551,16786.394614
1000.0,545,16788.731105
1800.0,684,16791.514166
1600.0,677,16794.241561
1000.0,544,16796.389915
1600.0,679,16799.29553
1600.0,676,16801.990841
1600.0,681,16804.651695
1000.0,551,16806.793842
1600.0,677,16809.651827
1400.0,607,16811.985089
1200.0,542,16814.109677
600.0,470,16816.051066
1800.0,683,16818.726449
1600.0,681,16821.717
1200.0,543,16823.889904
1800.0,681,16826.579362
1400.0,615,16829.071954
1000.0,545,16831.198862
1800.0,684,16833.859722
1600.0,675,16836.535715
1400.0,608,16839.021553
1200.0,544,16841.162314
1600.0,677,16843.821264
800.0,547,16846.233318
1600.0,679,16848.89377
1400.0,612,16851.459652
1600.0,683,16854.123647
1200.0,544,16856.356725
600.0,476,16858.327097
1600.0,681,16860.988246
600.0,408,16862.64398
1000.0,544,16864.805425
1400.0,681,16867.665834
1600.0,682,16870.401233
800.0,473,16872.357652
1400.0,612,16874.728441
1200.0,548,16876.906387
800.0,479,16878.867586
1600.0,679,16881.639061
600.0,417,16883.434803
1400.0,610,16885.716737
1800.0,678,16888.369998
1600.0,677,16891.227243
1200.0,617,16893.565781
1200.0,546,16895.879576
1600.0,677,16898.548846
800.0,475,16900.491859
1600.0,678,16903.201782
1200.0,553,16905.343941
1600.0,745,16908.405975
1800.0,684,16911.18106
1800.0,683,16913.911321
1800.0,678,16916.753108
1200.0,545,16918.92192
1400.0,679,16921.605428
1600.0,677,16924.290142
600.0,407,16925.918897
1800.0,683,16928.785662
1800.0,680,16931.430374
1600.0,679,16934.079359
1800.0,681,16936.738736
1800.0,683,16939.768098
1400.0,672,16942.400882
1800.0,683,16945.076041
1800.0,680,16947.764154
1800.0,684,16950.607146
1600.0,682,16953.267521
1800.0,681,16955.948628
1000.0,609,16958.452913
1800.0,734,16961.4666
1600.0,685,16964.187675
1200.0,546,16966.381345
1400.0,684,16969.137269
800.0,474,16971.303371
1800.0,684,16974.074555
1800.0,679,16976.753062
1800.0,679,16979.594034
1200.0,549,16981.770725
1800.0,679,16984.42468
1800.0,684,16987.093229
1200.0,544,16989.428637
1800.0,682,16992.125484
1600.0,684,16994.797569
1400.0,681,16997.461712
1400.0,667,17000.374094
1200.0,551,17002.532634
1200.0,547,17004.668449
1600.0,678,17007.321519
1600.0,681,17010.168806
1200.0,608,17012.492073
1400.0,684,17015.380667
1600.0,682,17018.038968
1800.0,684,17020.73566
1800.0,678,17023.503959
1400.0,679,17026.33929
1800.0,681,17029.033554
1200.0,545,17031.2295
1200.0,553,17033.366825
1600.0,682,17036.205352
1600.0,679,17038.862904
1200.0,546,17041.015989
1600.0,682,17043.675637
1800.0,680,17046.517136
1800.0,683,17049.21154
1800.0,677,17051.873875
1200.0,547,17054.010012
1800.0,681,17056.711483
1800.0,681,17059.829705
1800.0,682,17062.57652
1600.0,683,17065.281314
1800.0,680,17068.110641
1200.0,541,17070.221493
1800.0,681,17073.00159
1800.0,683,17075.698759
1200.0,678,17078.388849
1800.0,684,17081.277881
1600.0,683,17083.933701
1400.0,612,17086.415756
1600.0,681,17089.109927
1400.0,611,17091.650145
1800.0,679,17094.362864
1600.0,678,17097.094588
1800.0,677,17099.864555
1800.0,678,17102.812235
1800.0,684,17105.541856
1400.0,679,17108.304266
1400.0,679,17111.077848
1800.0,683,17114.036429
1600.0,673,17116.719732
1600.0,679,17119.545186
1400.0,684,17122.274977
1600.0,683,17125.215628
1400.0,685,17127.94911
1800.0,678,17130.692591
1200.0,610,17133.347524
1400.0,677,17136.001329
1200.0,549,17138.138086
1000.0,544,17140.44032
1800.0,679,17143.118337
1800.0,680,17145.916549
1200.0,616,17148.397846
1200.0,546,17150.732404
1800.0,745,17153.818773
1600.0,678,17156.524363
1600.0,684,17159.248161
1200.0,615,17161.767516
1400.0,610,17164.248825
1400.0,610,17166.548244
1600.0,680,17169.385656
1800.0,680,17172.104509
1600.0,677,17174.746932
1800.0,682,17177.413733
1800.0,679,17180.387393
1400.0,610,17182.701978
1600.0,742,17185.720224
1600.0,682,17188.405482
1200.0,557,17190.793502
1400.0,609,17193.08811
1400.0,671,17195.808127
1800.0,680,17198.638595
1400.0,620,17201.186257
1200.0,543,17203.343065
1800.0,678,17205.99019
1200.0,542,17208.138293
1800.0,679,17210.959399
1800.0,684,17213.833425
1800.0,682,17216.512547
800.0,475,17218.456656
1800.0,681,17221.123301
1800.0,679,17223.780724
1800.0,683,17226.43762
1800.0,684,17229.307709
1800.0,678,17231.958369
2000.0,744,17235.106632
1800.0,680,17237.793019
1200.0,549,17240.066665
1200.0,545,17242.210472
1200.0,548,17244.411926
1800.0,681,17247.303993
1600.0,680,17250.022931
1400.0,614,17252.540867
1800.0,683,17255.276095
1600.0,684,17257.982877
1600.0,682,17260.885959
1200.0,545,17263.012078
1400.0,613,17265.334564
1800.0,678,17268.199854
1600.0,681,17271.026488
1400.0,682,17273.711886
1800.0,681,17276.444591
1200.0,542,17278.802955
1600.0,679,17281.519231
1800.0,683,17284.281447
1600.0,681,17287.104077
1200.0,544,17289.470293
1200.0,545,17291.625783
1200.0,547,17293.794191
1800.0,681,17296.506129
1600.0,677,17299.45063
1000.0,543,17301.64641
1200.0,616,17303.955253
1200.0,553,17306.3199
1600.0,680,17308.978126
1200.0,551,17311.155354
1200.0,544,17313.282621
1600.0,680,17316.169492
1000.0,546,17318.304632
1800.0,678,17320.973073
1600.0,678,17323.637082
1800.0,684,17326.567596
1800.0,677,17329.278094
1600.0,680,17331.96554
1800.0,679,17334.634704
1800.0,681,17337.526839
1600.0,679,17340.188785
1800.0,682,17342.865077
1800.0,682,17345.525529
1800.0,684,17348.405601
1600.0,742,17351.213949
1600.0,683,17354.06697
1800.0,683,17356.831476
1200.0,542,17359.05261
1200.0,547,17361.296623
1800.0,680,17364.150234
1600.0,680,17366.849322
1600.0,681,17369.535913
1600.0,682,17372.22567
1000.0,547,17374.547709
1200.0,547,17376.714303
1600.0,678,17379.426774
1600.0,684,17382.097172
1200.0,544,17384.238333
1600.0,681,17387.123669
1600.0,679,17389.863713
1600.0,677,17392.512834
1600.0,678,17395.185189
1000.0,543,17397.536322
1600.0,681,17400.196375
1800.0,680,17402.869669
1600.0,682,17405.521754
1400.0,672,17408.357414
1800.0,679,17411.036173
1800.0,681,17413.697424
1400.0,682,17416.379973
1600.0,684,17419.284696
1600.0,678,17422.09068
1800.0,681,17424.84596
1200.0,551,17427.219492
1200.0,543,17429.536758
1800.0,677,17432.559072
1800.0,679,17435.377378
1400.0,680,17438.138983
1600.0,669,17440.947041
1800.0,683,17443.868604
1400.0,611,17446.22095
1800.0,680,17449.112864
1000.0,544,17451.405169
600.0,411,17453.022346
1200.0,547,17455.208212
1600.0,684,17457.872912
1200.0,546,17460.178637
1200.0,540,17462.35275
1800.0,683,17465.03183
1600.0,681,17467.748573
1200.0,552,17470.093078
1200.0,554,17472.289228
1800.0,677,17474.950505
1600.0,677,17477.602131
1600.0,679,17480.565783
1200.0,542,17482.703246
1200.0,542,17484.825305
1400.0,611,17487.29757
1200.0,607,17489.57191
1200.0,613,17492.088941
600.0,539,17494.253085
1400.0,611,17496.753138
1800.0,678,17499.457368
600.0,402,17501.118942
1800.0,682,17503.828116
1800.0,679,17506.727576
1800.0,678,17509.517814
1400.0,607,17512.03032
1800.0,677,17514.724344
600.0,416,17516.334406
400.0,408,17517.931656
1800.0,681,17520.581397
1600.0,685,17523.472294
1600.0,678,17526.152813
1800.0,682,17528.807711
1600.0,673,17531.445255
1600.0,681,17534.29034
1400.0,682,17536.955617
1800.0,682,17539.784849
1400.0,668,17542.442952
1400.0,612,17544.950009
1800.0,678,17547.597655
1400.0,612,17550.0737
1800.0,680,17552.760972
1800.0,680,17555.418767
1800.0,684,17558.288656
1800.0,683,17560.946028
1800.0,678,17563.599605
1000.0,551,17565.925425
1400.0,612,17568.225339
1600.0,683,17571.187792
1800.0,681,17573.857363
1200.0,551,17575.997756
1800.0,684,17578.691533
1000.0,541,17580.815811
1800.0,683,17583.718044
1800.0,683,17586.379092
1800.0,679,17589.086752
1600.0,682,17591.971421
1600.0,680,17594.70029
1800.0,684,17597.486804
1800.0,679,17600.435529
1200.0,546,17602.63083
1800.0,682,17605.524557
1200.0,544,17607.735754
1400.0,614,17610.284159
1600.0,684,17613.023935
1200.0,545,17615.184833
1800.0,684,17617.922747
1600.0,682,17620.801753
1600.0,680,17623.476377
1800.0,680,17626.191663
1400.0,673,17628.939534
1200.0,611,17631.734688
1800.0,679,17634.601109
1800.0,684,17637.81244
1200.0,614,17640.131383
1600.0,679,17643.1724
1600.0,680,17646.714297
1800.0,681,17649.599504
1200.0,606,17652.118662
800.0,478,17653.957014
1000.0,548,17656.38745
1600.0,743,17659.460065
1800.0,683,17662.754797
1600.0,680,17665.506621
1600.0,679,17668.221245
1600.0,683,17670.939256
1400.0,743,17674.015112
1200.0,540,17676.177878
1800.0,680,17679.180162
1600.0,678,17681.911798
1800.0,679,17684.591872
1200.0,547,17686.791471
1800.0,679,17689.919634
1800.0,680,17692.735628
1800.0,680,17695.467439
1200.0,620,17698.04958
1000.0,607,17700.448688
1800.0,679,17703.389647
1800.0,679,17706.098553
1200.0,544,17708.233931
1800.0,681,17710.967904
1600.0,681,17713.891027
1200.0,547,17716.207609
1800.0,681,17719.286846
1800.0,677,17722.20257
1800.0,678,17725.120702
1600.0,676,17727.804635
1800.0,679,17730.524323
1000.0,537,17732.643744
1000.0,552,17734.812569
1200.0,546,17737.150939
800.0,478,17738.943654
1800.0,678,17741.811889
1800.0,679,17744.529042
1600.0,684,17747.266417
600.0,404,17748.863486
1600.0,679,17751.641873
1800.0,685,17754.546346
1800.0,681,17757.243373
1800.0,678,17759.917681
1400.0,610,17762.493303
1800.0,684,17765.282421
1800.0,678,17768.072569
1600.0,682,17771.095814
1800.0,683,17773.92384
1200.0,547,17776.118967
1200.0,546,17778.386883
1800.0,682,17781.484035
1400.0,610,17783.838574
1200.0,542,17786.232509
1800.0,684,17789.144201
1600.0,683,17792.133987
1800.0,680,17794.852087
1800.0,679,17797.814079
1800.0,677,17800.787562
1800.0,683,17803.890543
1600.0,682,17806.860328
1400.0,609,17809.553946
1600.0,673,17812.57633
1400.0,674,17815.704939
1200.0,544,17818.327657
1400.0,739,17821.595668
1800.0,678,17824.669261
1800.0,679,17827.605692
1800.0,683,17830.3614
1600.0,685,17833.523933
1800.0,679,17836.40262
1800.0,679,17839.130371
1000.0,536,17841.381597
1800.0,680,17844.112439
1800.0,684,17846.901202
1800.0,683,17849.857252
1600.0,680,17852.578564
1200.0,546,17854.976498
1800.0,682,17857.794567
1000.0,537,17860.226473
1800.0,677,17863.069545
1800.0,678,17865.793233
1800.0,680,17868.608078
1800.0,679,17871.582948
1000.0,556,17873.830019
2000.0,746,17876.911115
1800.0,684,17879.604767
1800.0,680,17882.47463
1000.0,542,17884.894385
1000.0,538,17887.176048
1600.0,681,17890.359529
1200.0,547,17892.820139
1600.0,679,17895.835093
1800.0,679,17898.806059
1600.0,683,17902.082889
1400.0,674,17904.842454
1800.0,680,17907.611746
1400.0,606,17910.109092
1200.0,555,17912.390602
1400.0,677,17915.249802
1800.0,678,17918.1356
1800.0,679,17920.853127
1800.0,683,17923.584527
1800.0,678,17926.328725
1800.0,684,17929.278602
1600.0,679,17931.999984
1000.0,540,17934.124989
1000.0,545,17936.264526
1800.0,683,17938.93637
1200.0,545,17941.319671
1800.0,681,17944.06358
1600.0,678,17946.749529
1400.0,615,17949.319286
1400.0,605,17951.80984
1200.0,606,17954.132529
1200.0,545,17956.278518
1200.0,546,17958.624523
1400.0,606,17961.020911
1800.0,680,17963.945463
1200.0,545,17966.097464
1000.0,609,17968.412202
1800.0,684,17971.39517
1600.0,678,17974.145866
1600.0,684,17976.891144
1800.0,681,17979.611252
600.0,407,17981.401556
1200.0,545,17983.609229
1800.0,682,17986.352299
1200.0,541,17988.513363
1800.0,679,17991.255358
1600.0,682,17994.13077
1400.0,672,17996.836511
1600.0,679,17999.536468
1600.0,680,18002.238308
1200.0,544,18004.558345
1600.0,679,18007.249582
1000.0,540,18009.529884
1600.0,685,18012.218765
1200.0,546,18014.651396
1200.0,543,18017.143893
1800.0,680,18019.86375
1800.0,681,18023.055885
1200.0,615,18026.354888
1600.0,682,18029.748551
1800.0,679,18033.241876
1600.0,681,18036.550678
1400.0,612,18039.144573
1400.0,743,18042.527307
1800.0,683,18045.471695
1800.0,682,18048.653007
1000.0,544,18051.206491
1200.0,546,18053.474952
1800.0,678,18056.450056
1600.0,676,18059.509799
1600.0,684,18062.352967
1800.0,681,18065.12874
1800.0,684,18068.174491
1000.0,550,18070.581087
1800.0,679,18073.511739
1800.0,680,18076.409171
1800.0,683,18079.263692
1200.0,548,18081.652851
1800.0,682,18084.404966
1800.0,677,18087.082697
1600.0,677,18089.742045
1000.0,537,18091.917841
1400.0,611,18094.466151
1200.0,544,18096.634771
1400.0,680,18099.579183
1800.0,682,18102.32129
1800.0,743,18105.354332
1600.0,684,18108.124146
1800.0,683,18110.924823
1600.0,682,18113.602492
1400.0,671,18116.49089
1600.0,679,18119.201537
600.0,408,18120.808055
1800.0,683,18123.502268
1600.0,680,18126.18594
1600.0,683,18129.060038
1800.0,684,18131.85132
1600.0,680,18134.535521
600.0,463,18136.472227
1800.0,681,18139.181049
1600.0,675,18141.858493
1200.0,544,18144.020253
1800.0,680,18147.171726
1800.0,743,18150.34024
1600.0,680,18153.460056
1800.0,683,18156.329423
1600.0,673,18159.16769
1800.0,679,18162.043735
1800.0,682,18165.059366
1200.0,543,18167.268283
1200.0,672,18170.055768
1400.0,685,18172.822941
1000.0,543,18175.208281
1800.0,677,18177.993458
1200.0,544,18180.270197
1800.0,677,18183.079418
1200.0,543,18185.318145
1600.0,683,18188.235386
1800.0,678,18190.943844
1400.0,685,18193.665941
1800.0,684,18196.36348
1600.0,684,18199.327307
1600.0,680,18202.027168
1800.0,681,18204.784206
1600.0,679,18207.519253
1800.0,684,18210.441131
1600.0,684,18213.198839
1800.0,681,18215.918007
1800.0,682,18218.785581
1200.0,728,18221.624825
1400.0,607,18224.157595
1400.0,611,18226.69475
600.0,549,18228.854783
1600.0,681,18231.633207
1000.0,542,18233.849625
1200.0,672,18236.539164
800.0,471,18238.507718
1800.0,682,18241.221353
1600.0,677,18244.168958
1600.0,673,18246.843002
1000.0,554,18249.039548
1600.0,679,18251.720854
1800.0,742,18254.775776
1600.0,679,18257.535423
1800.0,683,18260.2761
1600.0,678,18263.149605
1600.0,684,18265.839627
1800.0,679,18268.533032
1800.0,684,18271.442165
1800.0,683,18274.154616
1400.0,672,18276.847794
1600.0,682,18279.537832
1800.0,678,18282.246665
1400.0,674,18285.166262
1800.0,684,18287.89097
1400.0,606,18290.548361
1800.0,679,18293.225716
1200.0,602,18295.736902
1200.0,557,18297.917324
1800.0,680,18300.593834
1800.0,683,18303.291608
1000.0,544,18305.656892
1800.0,678,18308.350024
1800.0,746,18311.42526
1800.0,680,18314.251122
1400.0,616,18317.065008
600.0,407,18318.811618
1800.0,683,18322.134744
1800.0,683,18325.913068
1800.0,679,18329.359309
1800.0,742,18333.280464
1600.0,681,18336.644653
1600.0,679,18339.888844
1800.0,678,18342.844995
1800.0,681,18345.732091
1800.0,745,18348.942482
1800.0,678,18351.7879
1600.0,678,18354.569488
1800.0,677,18357.515123
1800.0,683,18360.37147
1800.0,680,18363.075421
1600.0,682,18365.76955
1800.0,677,18368.867127
800.0,470,18370.66607
1000.0,614,18373.313482
1600.0,677,18376.107893
1600.0,669,18378.825132
1000.0,548,18381.195009
1200.0,541,18383.355841
1800.0,681,18386.170164
1000.0,546,18388.325649
1600.0,682,18391.162802
1800.0,682,18394.13535
1800.0,679,18397.063109
1800.0,680,18399.83977
1800.0,684,18402.605458
1800.0,681,18405.543639
1800.0,741,18408.473168
1800.0,684,18411.522817
1800.0,683,18414.241627
1200.0,547,18416.469782
1600.0,681,18419.539146
1200.0,682,18422.378367
1600.0,679,18425.129915
1600.0,671,18427.881139
1200.0,610,18430.530454
1800.0,681,18433.332891
1600.0,681,18436.3942
1400.0,678,18439.369984
1800.0,681,18442.29109
1800.0,678,18445.196057
1600.0,678,18447.962133
1800.0,746,18451.203773
1000.0,548,18453.490557
1800.0,677,18456.439067
1800.0,681,18459.210084
1800.0,684,18461.895335
1600.0,683,18464.626826
1800.0,682,18467.782596
1600.0,683,18470.72543
1800.0,683,18473.536148
1200.0,554,18475.693908
1600.0,684,18478.600087
1800.0,683,18481.341656
1800.0,678,18484.033862
1600.0,683,18486.949772
1200.0,610,18489.27044
1600.0,673,18491.987308
1800.0,683,18494.886254
1600.0,683,18497.700623
1200.0,545,18500.006351
1400.0,610,18502.730752
1600.0,679,18505.566921
1800.0,683,18508.376061
1200.0,554,18511.089855
1600.0,670,18513.855473
1800.0,678,18516.586697
1600.0,746,18519.640228
1600.0,678,18522.335978
1800.0,679,18525.169081
1600.0,684,18528.157603
1800.0,684,18531.028668
1400.0,678,18533.973151
1600.0,681,18536.78643
1600.0,681,18539.774414
1600.0,678,18542.818298
1600.0,680,18545.597437
1200.0,549,18547.787408
1800.0,679,18550.87231
1800.0,678,18553.60348
1400.0,681,18556.426955
1800.0,677,18559.249253
1800.0,684,18562.194744
1800.0,678,18564.951951
1200.0,611,18567.476195
1800.0,681,18570.217094
1800.0,677,18572.936933
1400.0,680,18575.696805
1600.0,679,18578.492899
1800.0,682,18581.543651
1400.0,609,18584.014596
1400.0,613,18586.617754
1600.0,681,18589.465363
1800.0,681,18592.449689
1800.0,678,18595.234253
1200.0,542,18597.48271
1800.0,680,18600.34321
1800.0,681,18603.336869
1800.0,680,18606.069958
1600.0,682,18608.874727
1800.0,681,18611.639524
1600.0,683,18614.621577
1000.0,539,18616.863628
1800.0,680,18619.713607
1600.0,678,18622.495955
1400.0,607,18625.133173
1800.0,679,18627.941343
800.0,476,18630.018102
1400.0,678,18632.807274
1200.0,540,18635.026505
1800.0,681,18637.979518
1200.0,542,18640.291326
1600.0,679,18643.091445
1800.0,678,18645.835585
1800.0,680,18648.567922
1800.0,682,18651.570198
1400.0,677,18654.288774
1800.0,678,18657.026085
1800.0,678,18659.787256
1400.0,610,18662.311062
1800.0,678,18665.048858
1800.0,678,18667.961554
1800.0,683,18670.698465
800.0,480,18672.723565
1800.0,679,18675.520286
800.0,475,18677.339341
1800.0,682,18680.405611
1400.0,671,18683.119025
1600.0,681,18685.856966
1200.0,543,18688.098485
1600.0,684,18691.092704
1800.0,684,18693.884659
1800.0,678,18696.769123
1800.0,684,18699.538932
800.0,547,18702.003555
1800.0,680,18704.799368
1800.0,677,18707.553318
1600.0,682,18710.447749
1800.0,682,18713.626881
1800.0,683,18716.494758
1200.0,544,18718.842622
1600.0,672,18721.825955
1800.0,679,18724.742396
1800.0,682,18727.803416
1600.0,680,18730.826767
1800.0,679,18733.568091
1400.0,607,18736.110036
600.0,409,18737.777227
1800.0,683,18740.573199
1800.0,677,18743.621361
1800.0,682,18746.421625
1800.0,679,18749.281547
1800.0,680,18752.114394
1200.0,547,18754.799155
1800.0,741,18757.808984
1800.0,678,18760.568033
1800.0,681,18763.592647
